[individuals]
496
[dimensions]
3
[landmarks]
119
[rawpoints]
'#1 Gca_F_B_SMF_4509
-2.442425e+00 -2.943957e+00 7.010577e+01
3.026366e+00 -2.547445e+00 6.415703e+01
1.025077e+01 -2.633782e+00 6.054830e+01
2.690332e+00 -3.365986e+00 5.645925e+01
-3.905424e+00 -5.510200e+00 5.137886e+01
-9.575791e+00 -9.498578e+00 4.632413e+01

'#495 Gxx_M_X_SNM_C_1750
1.609125e+00 -2.031163e+01 5.927056e+01
-3.489914e-02 -1.856053e+01 5.430030e+01
5.869674e+00 -3.664129e+00 5.966581e+01
4.745612e+00 -3.460991e+00 5.833536e+01
-1.241579e+01 -4.683710e+01 5.711016e+01
-1.294693e+01 -4.665065e+01 5.601382e+01
-1.070788e+01 -4.347054e+01 5.852545e+01
NA NA NA
-1.210807e+01 -4.282940e+01 5.526547e+01
NA NA NA
-6.705035e+00 -2.791802e+01 5.779857e+01
-1.515909e+01 -3.313731e+01 6.160778e+01
-1.588915e+01 -3.209424e+01 5.888900e+01
-1.359616e+01 -3.134521e+01 6.282981e+01
-1.289675e+01 -2.667144e+01 6.408273e+01
-1.540056e+01 -3.029815e+01 5.792211e+01
-1.519616e+01 -2.515052e+01 5.894007e+01
-9.545890e+00 -3.951128e+01 5.966896e+01
-1.147930e+01 -3.885002e+01 5.467167e+01
-3.844855e+00 -2.579104e+01 6.270098e+01
-3.447198e+00 -2.593359e+01 6.067250e+01
-7.857304e+00 -2.341248e+01 5.396536e+01
-5.943947e+00 -2.444929e+01 5.495347e+01
6.030789e+00 -1.250489e+01 5.880422e+01
3.920149e+00 -1.590179e+01 5.802242e+01
3.446696e+00 -1.603390e+01 5.748163e+01
2.800739e+00 -1.648977e+01 5.680171e+01
2.917752e+00 -1.581350e+01 5.637246e+01
2.906368e+00 -1.526268e+01 5.569199e+01
4.125250e+00 -1.196258e+01 5.497049e+01
5.273895e-02 -7.570419e+00 6.440599e+01
-2.954728e+00 -5.876493e+00 5.762223e+01
1.771373e+00 -5.118286e+00 6.283135e+01
-8.018745e-01 -4.013036e+00 5.814569e+01
6.822245e+00 -6.402067e+00 7.082053e+01
-2.338777e+00 -5.367357e-01 4.941913e+01
1.482264e+01 1.820855e+00 6.085271e+01
1.155175e+01 3.319719e+00 5.318775e+01
1.118111e+01 1.282503e+00 6.641200e+01
4.883725e+00 5.089526e+00 5.181493e+01
1.142994e+01 5.209193e+00 5.832993e+01
9.503862e+00 8.553576e+00 5.997414e+01
-1.589579e+01 -2.594882e+01 6.196175e+01
-1.548613e+01 -1.820835e+01 6.457159e+01
-1.838200e+01 -1.081536e+01 6.653446e+01
-2.083426e+01 -3.400591e+00 6.896432e+01
-1.574458e+01 -1.108436e+00 6.855118e+01
-1.192257e+01 2.906721e+00 6.777785e+01
-9.682092e+00 8.024588e+00 6.743565e+01
-5.582847e+00 9.851557e+00 6.641338e+01
-1.458156e+00 1.155267e+01 6.528297e+01
2.418593e+00 1.380393e+01 6.424007e+01
-1.831366e-01 -1.007643e+01 7.610030e+01
-3.007057e-01 -6.426984e+00 7.444780e+01
-1.548617e+00 -2.734965e+00 7.351244e+01
-3.284950e+00 8.445984e-01 7.399754e+01
-7.105069e+00 6.838838e+00 7.676271e+01
-1.138466e+01 1.219882e+01 8.009797e+01
-1.621541e+01 1.775538e+01 8.208857e+01
-1.390492e+01 1.482252e+01 7.686268e+01
-1.037443e+01 1.098840e+01 7.310950e+01
-9.682092e+00 8.024588e+00 6.743565e+01
-1.299825e+01 1.337930e+01 6.365173e+01
-1.860750e+01 1.805069e+01 6.465289e+01
-2.417726e+01 2.246488e+01 6.270560e+01
-1.896362e+01 1.664803e+01 5.953933e+01
-1.514956e+01 9.481136e+00 5.727465e+01
-1.065075e+01 2.613571e+00 5.536750e+01
-1.000300e+01 8.905509e-02 5.332888e+01
-1.040196e+01 -1.960774e+00 5.076234e+01
-1.135830e+01 -4.457706e+00 4.881319e+01
7.260212e+00 8.449867e+00 6.911700e+01
6.483186e+00 1.049575e+01 6.920421e+01
5.544389e+00 1.228570e+01 6.836070e+01
4.425070e+00 1.400517e+01 6.759414e+01
3.544151e+00 1.434172e+01 6.662928e+01
2.964838e+00 1.390882e+01 6.549023e+01
2.418593e+00 1.380393e+01 6.424007e+01
2.067401e+00 1.451460e+01 6.305447e+01
1.965733e+00 1.524903e+01 6.181212e+01
1.742796e+00 1.589439e+01 6.053657e+01
1.769573e+00 1.470948e+01 5.863285e+01
1.687947e+00 1.357418e+01 5.670062e+01
1.832754e+00 1.180840e+01 5.532583e+01
-1.000870e+00 -1.111207e+01 7.487645e+01
-1.943286e+00 -1.201289e+01 7.333282e+01
-2.310671e+00 -1.310018e+01 7.166994e+01
-1.941195e+00 -1.405263e+01 6.992677e+01
-7.512432e-01 -1.424250e+01 6.734881e+01
2.068772e+00 -1.394532e+01 6.711267e+01
3.258271e+00 -1.400864e+01 6.969772e+01
-1.082288e+01 -6.260664e+00 4.961877e+01
-1.079727e+01 -7.925441e+00 5.083284e+01
-1.051680e+01 -9.705507e+00 5.183227e+01
-9.236696e+00 -1.109581e+01 5.265337e+01
-7.371924e+00 -1.124300e+01 5.183956e+01
-5.727578e+00 -1.066882e+01 5.077755e+01
-4.782808e+00 -9.563440e+00 4.934684e+01
8.778905e+00 -1.592633e+01 6.351971e+01
7.850977e+00 -1.839321e+01 6.369296e+01
6.506036e+00 -2.064287e+01 6.336633e+01
4.672317e+00 -2.249395e+01 6.293317e+01
3.360127e+00 -2.428749e+01 6.249490e+01
1.542605e+00 -2.550569e+01 6.190913e+01
-3.607594e-01 -2.643867e+01 6.111085e+01
3.190142e+00 -1.212807e+01 4.900451e+01
2.093027e+00 -1.480677e+01 4.877957e+01
7.311049e-01 -1.733810e+01 4.918934e+01
-4.193855e-01 -2.000103e+01 4.906880e+01
-1.533865e+00 -2.156326e+01 5.012235e+01
-2.760195e+00 -2.324030e+01 5.081248e+01
-4.010736e+00 -2.440889e+01 5.217760e+01
-1.831366e-01 -1.007643e+01 7.610030e+01
-6.427203e+00 -7.070043e+00 7.259505e+01
-1.322640e+01 -4.448394e+00 6.996439e+01
-2.083426e+01 -3.400591e+00 6.896432e+01
-1.586173e+01 -3.255890e+00 6.320517e+01
-1.295577e+01 -3.884586e+00 5.621065e+01
-1.135830e+01 -4.457706e+00 4.881319e+01

'#496 Gxx_M_X_SNM_C_1968
-1.068538e+01 -5.372185e+00 6.069309e+01
-9.161551e+00 -6.892744e+00 6.517074e+01
-7.452340e+00 1.009584e+01 6.532310e+01
-7.032672e+00 9.689362e+00 6.677168e+01
-9.194314e+00 -3.615900e+01 5.319981e+01
-8.641376e+00 -3.660835e+01 5.465691e+01
-8.640518e+00 -3.190744e+01 5.295061e+01
-7.576218e+00 -2.491474e+01 5.454876e+01
-7.635348e+00 -3.276423e+01 5.669189e+01
-6.388193e+00 -1.998754e+01 5.870344e+01
-6.953856e+00 -1.600854e+01 5.906160e+01
-1.369750e+00 -2.247291e+01 5.361171e+01
-4.856602e-01 -2.422431e+01 5.650383e+01
-1.671396e+00 -2.097085e+01 5.339291e+01
3.194718e-02 -1.498966e+01 5.454311e+01
-2.396797e-01 -2.233200e+01 5.790119e+01
1.622132e+00 -1.600181e+01 5.905626e+01
-8.702543e+00 -2.886819e+01 5.310191e+01
-6.960595e+00 -2.973380e+01 5.816389e+01
-7.775098e+00 -1.149849e+01 5.625977e+01
-8.513697e+00 -1.167463e+01 5.789201e+01
-5.338760e+00 -1.334364e+01 6.420699e+01
-7.021539e+00 -1.297224e+01 6.315701e+01
-1.163495e+01 1.700707e+00 6.284960e+01
-1.105880e+01 -1.825802e+00 6.294613e+01
-1.081380e+01 -2.187307e+00 6.333199e+01
-1.030057e+01 -3.305908e+00 6.377208e+01
-1.040860e+01 -2.561603e+00 6.486139e+01
-1.033033e+01 -2.323257e+00 6.543108e+01
-1.035760e+01 6.614916e-01 6.701093e+01
-3.735685e+00 6.026359e+00 5.963373e+01
-1.540927e+00 3.564687e+00 6.723668e+01
-3.807924e+00 8.288328e+00 6.162513e+01
-2.326194e+00 6.392446e+00 6.696418e+01
-8.605379e+00 1.264617e+01 5.487020e+01
-1.762866e+00 6.799847e+00 7.592218e+01
-1.397093e+01 1.823622e+01 6.533053e+01
-1.128139e+01 1.605416e+01 7.403059e+01
NA NA NA
NA NA NA
-1.131072e+01 1.927954e+01 6.962000e+01
-7.517890e+00 2.212351e+01 6.942442e+01
2.889597e+00 -1.648853e+01 5.577214e+01
7.084891e+00 -9.512449e+00 5.612471e+01
1.212607e+01 -3.111246e+00 5.612896e+01
1.586907e+01 4.105029e+00 5.668450e+01
1.162883e+01 6.847729e+00 5.920016e+01
9.551302e+00 1.170262e+01 6.118486e+01
8.041458e+00 1.675752e+01 6.318459e+01
5.536220e+00 1.993066e+01 6.485555e+01
2.484659e+00 2.263731e+01 6.643669e+01
-1.279295e-01 2.578161e+01 6.799426e+01
-3.793533e+00 9.156509e+00 4.948897e+01
-1.085605e+00 1.053552e+01 5.118261e+01
1.345063e+00 1.256929e+01 5.261764e+01
3.584235e+00 1.471118e+01 5.419935e+01
6.876420e+00 1.901139e+01 5.567457e+01
9.582979e+00 2.327127e+01 5.813079e+01
1.302234e+01 2.701776e+01 6.050532e+01
1.137305e+01 2.364518e+01 6.226580e+01
8.693004e+00 2.053445e+01 6.168866e+01
8.041458e+00 1.675752e+01 6.318459e+01
1.188930e+01 1.765873e+01 6.647723e+01
1.500628e+01 2.143546e+01 6.791614e+01
1.859295e+01 2.389370e+01 7.058870e+01
1.583365e+01 1.794554e+01 6.986380e+01
1.143379e+01 1.311744e+01 7.078548e+01
7.847552e+00 7.642679e+00 7.161369e+01
6.679567e+00 5.402397e+00 7.242349e+01
5.952098e+00 3.382091e+00 7.398174e+01
4.645197e+00 1.710688e+00 7.557451e+01
-3.708825e+00 2.346807e+01 6.227810e+01
-3.158209e+00 2.490365e+01 6.309063e+01
-1.764873e+00 2.593742e+01 6.321105e+01
-5.878672e-01 2.699895e+01 6.392675e+01
-3.392097e-01 2.672454e+01 6.532732e+01
-3.473055e-01 2.621875e+01 6.668485e+01
-1.279295e-01 2.578161e+01 6.799426e+01
5.293152e-01 2.538378e+01 6.940226e+01
1.172866e+00 2.490233e+01 7.073801e+01
2.072299e+00 2.463032e+01 7.198196e+01
1.488076e+00 2.341240e+01 7.274512e+01
3.814413e-01 2.232499e+01 7.274431e+01
-2.971358e-02 2.109068e+01 7.358939e+01
-2.752436e+00 7.175875e+00 4.975184e+01
-2.379529e+00 5.174838e+00 5.055824e+01
-2.811093e+00 3.147644e+00 5.126409e+01
-3.637317e+00 1.471900e+00 5.240551e+01
-5.371550e+00 1.532241e+00 5.368974e+01
-7.181080e+00 2.665368e+00 5.400889e+01
-8.511385e+00 3.867219e+00 5.280627e+01
4.965685e+00 3.592800e-01 7.401653e+01
4.502114e+00 -8.347898e-01 7.212686e+01
3.353951e+00 -2.584591e+00 7.121523e+01
1.789176e+00 -3.491156e+00 6.982197e+01
2.559122e-01 -3.626678e+00 7.013091e+01
-9.724555e-01 -3.295519e+00 7.105063e+01
-1.538875e+00 -2.600140e+00 7.233913e+01
-1.399256e+01 1.930505e+00 5.803188e+01
-1.449155e+01 -5.949696e-01 5.667927e+01
-1.404769e+01 -3.358081e+00 5.588859e+01
-1.334851e+01 -6.180110e+00 5.582554e+01
-1.272980e+01 -8.140992e+00 5.586230e+01
-1.188332e+01 -9.994252e+00 5.614193e+01
-1.079684e+01 -1.162615e+01 5.676304e+01
-9.834074e+00 -2.126923e+00 7.217702e+01
-9.716967e+00 -4.918051e+00 7.210718e+01
-9.220332e+00 -7.542137e+00 7.128458e+01
-8.779992e+00 -9.811582e+00 6.971464e+01
-8.527506e+00 -1.129458e+01 6.825108e+01
-8.051003e+00 -1.284409e+01 6.691787e+01
-7.646771e+00 -1.386769e+01 6.513075e+01
-3.793533e+00 9.156509e+00 4.948897e+01
2.049393e+00 6.605145e+00 5.323654e+01
8.608483e+00 3.923311e+00 5.540385e+01
1.586907e+01 4.105029e+00 5.668450e+01
1.126900e+01 1.980358e+00 6.235757e+01
6.565404e+00 1.721133e+00 6.829623e+01
4.645197e+00 1.710688e+00 7.557451e+01

'#497 Gxx_X_A_HNHM_77.70.1
-4.909830e+00 6.565901e+00 5.500238e+01
-6.167130e+00 7.099500e+00 5.271920e+01
-4.462830e+00 -1.466291e-01 5.258270e+01
-5.316262e+00 2.532193e-01 5.119802e+01
-3.672762e+00 2.095612e+01 5.664704e+01
-4.068205e+00 2.107419e+01 5.618037e+01
-3.360851e+00 1.940340e+01 5.666448e+01
-3.364802e+00 1.530575e+01 5.566172e+01
-4.218394e+00 1.974568e+01 5.547145e+01
-4.504291e+00 1.620905e+01 5.449397e+01
-4.357594e+00 1.249505e+01 5.448128e+01
-1.154091e+00 1.482035e+01 5.398267e+01
-1.969122e+00 1.526893e+01 5.258766e+01
-9.292656e-01 1.446598e+01 5.462768e+01
-6.301575e-01 1.256084e+01 5.390701e+01
-2.231706e+00 1.505990e+01 5.222974e+01
-1.863242e+00 1.303254e+01 5.154785e+01
-3.407496e+00 1.755131e+01 5.665514e+01
-4.540590e+00 1.803656e+01 5.457032e+01
-2.366329e+00 1.038753e+01 5.607908e+01
-3.564565e+00 1.042782e+01 5.606597e+01
-5.022605e+00 1.149891e+01 5.140857e+01
-5.592772e+00 1.133577e+01 5.224011e+01
-5.495579e+00 2.663449e+00 5.452227e+01
-5.435440e+00 4.400615e+00 5.427535e+01
-5.603906e+00 4.723024e+00 5.386013e+01
-5.671301e+00 5.361148e+00 5.348411e+01
-5.975263e+00 4.896652e+00 5.308082e+01
-6.297126e+00 4.883157e+00 5.276995e+01
-6.944808e+00 3.254576e+00 5.202552e+01
NA NA NA
NA NA NA
-2.783661e+00 1.001546e+00 5.236742e+01
-4.125201e+00 1.180663e+00 5.044212e+01
-1.009295e+00 -1.909898e+00 5.723508e+01
-7.590086e+00 3.885860e-02 4.557710e+01
-5.399139e+00 -6.500432e+00 5.526252e+01
-9.134035e+00 -5.228202e+00 4.890215e+01
-3.613449e+00 -5.418078e+00 5.529310e+01
-8.018590e+00 -3.995024e+00 4.755978e+01
-7.434499e+00 -6.575337e+00 5.179114e+01
-4.324538e+00 -9.089737e+00 4.996743e+01
-8.005531e-01 1.304796e+01 5.240859e+01
-8.623138e-02 1.016612e+01 5.142303e+01
6.121958e-01 7.283906e+00 5.042733e+01
1.605869e+00 4.590533e+00 4.918422e+01
2.167362e+00 2.649531e+00 4.854554e+01
2.585249e+00 6.438781e-01 4.800397e+01
2.555665e+00 -1.448980e+00 4.767290e+01
1.823116e+00 -4.321954e+00 4.763844e+01
2.637010e-01 -6.839138e+00 4.779261e+01
-1.644546e+00 -9.072870e+00 4.819362e+01
2.353784e+00 1.007579e+00 5.712200e+01
2.285417e+00 9.349892e-02 5.564150e+01
2.330220e+00 -8.035395e-01 5.414956e+01
3.123951e+00 -1.850865e+00 5.300711e+01
3.520402e+00 -1.995043e+00 5.232040e+01
3.810663e+00 -1.907804e+00 5.157363e+01
3.981477e+00 -1.793532e+00 5.079433e+01
3.579210e+00 -1.669317e+00 4.970526e+01
3.010263e+00 -1.510846e+00 4.869803e+01
2.555665e+00 -1.448980e+00 4.767290e+01
1.870458e+00 -1.627035e+00 4.655495e+01
1.216818e+00 -1.904691e+00 4.548423e+01
4.742304e-01 -1.908813e+00 4.443577e+01
-4.258842e-01 -1.369717e+00 4.405779e+01
-1.247561e+00 -6.252450e-01 4.393818e+01
-2.029464e+00 1.639998e-01 4.403530e+01
-3.089020e+00 1.397490e+00 4.449530e+01
-4.173791e+00 2.632608e+00 4.410337e+01
-5.200243e+00 3.902386e+00 4.366766e+01
-1.342884e+00 -7.802062e+00 5.292841e+01
-9.907920e-01 -8.487169e+00 5.226613e+01
-7.310507e-01 -9.030863e+00 5.144817e+01
-7.810616e-01 -9.170802e+00 5.044324e+01
-9.902920e-01 -9.206793e+00 4.966539e+01
-1.284072e+00 -9.177188e+00 4.891508e+01
-1.644546e+00 -9.072870e+00 4.819362e+01
-2.079732e+00 -8.894172e+00 4.750211e+01
-2.566473e+00 -8.655367e+00 4.685627e+01
-3.109220e+00 -8.355708e+00 4.628471e+01
-3.631342e+00 -8.032558e+00 4.591683e+01
-4.172114e+00 -7.589646e+00 4.576252e+01
-4.660945e+00 -7.072006e+00 4.583651e+01
2.967366e+00 2.163332e+00 5.612006e+01
2.431183e+00 3.485210e+00 5.538734e+01
1.622155e+00 4.757822e+00 5.593273e+01
3.340416e-01 5.706706e+00 5.604340e+01
-7.908862e-01 5.215605e+00 5.668139e+01
-1.111780e+00 4.162367e+00 5.751899e+01
-1.210663e+00 2.965736e+00 5.820605e+01
-3.989357e+00 4.845605e+00 4.404900e+01
-3.378362e+00 5.725765e+00 4.523687e+01
-3.830045e+00 6.821219e+00 4.631151e+01
-4.459397e+00 7.625247e+00 4.754296e+01
-5.442150e+00 7.398905e+00 4.803267e+01
-6.416190e+00 6.907342e+00 4.767214e+01
-7.203850e+00 6.224998e+00 4.722551e+01
-4.505136e+00 3.103992e+00 5.789014e+01
-4.505136e+00 3.103992e+00 5.789014e+01
-4.505136e+00 3.103992e+00 5.789014e+01
-4.505136e+00 3.103992e+00 5.789014e+01
-3.723954e+00 5.444487e+00 5.807005e+01
-3.514593e+00 7.853264e+00 5.754595e+01
-3.633227e+00 1.021329e+01 5.681321e+01
-8.911868e+00 4.891127e+00 4.958323e+01
-8.911868e+00 4.891127e+00 4.958323e+01
-8.911868e+00 4.891127e+00 4.958323e+01
-8.911868e+00 4.891127e+00 4.958323e+01
-8.384415e+00 7.259084e+00 4.978083e+01
-7.299023e+00 9.309082e+00 5.051825e+01
-6.367412e+00 1.125939e+01 5.163766e+01
2.353784e+00 1.007579e+00 5.712200e+01
3.103113e+00 2.661972e+00 5.467587e+01
2.810225e+00 3.835347e+00 5.187778e+01
1.605869e+00 4.590533e+00 4.918422e+01
6.551224e-03 4.927620e+00 4.660804e+01
-2.396267e+00 4.600723e+00 4.475800e+01
-5.200243e+00 3.902386e+00 4.366766e+01

'#498 Gxx_X_B_DNMNH_AZ_2154
-5.432205e+00 -4.871574e+00 5.710883e+01
-3.844438e+00 -5.431029e+00 5.994976e+01
-2.920081e+00 7.593288e+00 5.870190e+01
-1.519670e+00 7.269628e+00 6.032849e+01
NA NA NA
-3.887302e+00 -2.985216e+01 5.388093e+01
NA NA NA
NA NA NA
-3.192493e+00 -2.748486e+01 5.474886e+01
-2.479521e+00 -2.175459e+01 5.591712e+01
-2.139999e+00 -1.436989e+01 5.556861e+01
3.115337e-01 -2.035896e+01 5.226760e+01
9.250976e-01 -2.050412e+01 5.366992e+01
NA NA NA
1.081369e+00 -1.496598e+01 5.178397e+01
1.680429e+00 -1.916022e+01 5.440145e+01
2.523419e+00 -1.561815e+01 5.465236e+01
-4.338459e+00 -2.411981e+01 5.308403e+01
-2.182571e+00 -2.335748e+01 5.634843e+01
-3.494619e+00 -1.102692e+01 5.280953e+01
-3.890748e+00 -1.119157e+01 5.426617e+01
-1.281977e-01 -1.194807e+01 5.902569e+01
-1.547094e+00 -1.177113e+01 5.855579e+01
-6.030831e+00 1.426921e+00 5.865199e+01
-5.477054e+00 -1.664997e+00 5.868107e+01
-5.320379e+00 -1.334044e+00 5.922352e+01
-5.081532e+00 -1.444062e+00 5.948837e+01
-4.865802e+00 -1.410412e+00 5.980749e+01
-4.664807e+00 -1.857249e+00 6.013537e+01
-4.288029e+00 1.493166e+00 6.158945e+01
-9.359512e-01 4.292228e+00 5.454182e+01
1.964772e+00 3.011420e+00 6.015987e+01
-1.142047e+00 6.273025e+00 5.629220e+01
6.158317e-01 5.838858e+00 5.972603e+01
-6.242224e+00 8.405203e+00 5.139423e+01
2.505630e+00 6.027377e+00 6.715344e+01
-9.348615e+00 1.522733e+01 5.983489e+01
NA NA NA
-7.116328e+00 1.475183e+01 5.643960e+01
-1.564418e+00 1.327400e+01 6.615015e+01
-6.219147e+00 1.641629e+01 6.275931e+01
-4.050845e+00 1.958154e+01 6.201357e+01
2.808627e+00 -1.589663e+01 5.281392e+01
4.372405e+00 -1.039531e+01 5.296712e+01
6.385846e+00 -5.043595e+00 5.276463e+01
8.119715e+00 4.084042e-01 5.270134e+01
7.977305e+00 4.621090e+00 5.320544e+01
8.323597e+00 8.842278e+00 5.349395e+01
8.338133e+00 1.302753e+01 5.420444e+01
6.311757e+00 1.618583e+01 5.569672e+01
3.849679e+00 1.880575e+01 5.753579e+01
2.104401e+00 2.201695e+01 5.925359e+01
-2.207485e+00 6.275554e+00 4.736080e+01
-4.670475e-03 8.410351e+00 4.828753e+01
2.157988e+00 1.076779e+01 4.847159e+01
4.223563e+00 1.320920e+01 4.826800e+01
7.364246e+00 1.645090e+01 4.819531e+01
9.469457e+00 2.015009e+01 4.669117e+01
1.261203e+01 2.330127e+01 4.593458e+01
9.843600e+00 1.991624e+01 4.826873e+01
7.249969e+00 1.688123e+01 5.120684e+01
8.338133e+00 1.302753e+01 5.420444e+01
1.140467e+01 1.508757e+01 5.781060e+01
1.615368e+01 1.716876e+01 5.812280e+01
2.034575e+01 2.016576e+01 5.746865e+01
1.761427e+01 1.697968e+01 5.919025e+01
1.429192e+01 1.389299e+01 5.929237e+01
1.190261e+01 1.023306e+01 6.050582e+01
9.983684e+00 7.866691e+00 6.173922e+01
8.450693e+00 5.510917e+00 6.344304e+01
7.341106e+00 3.323610e+00 6.563123e+01
-2.435529e+00 1.948722e+01 5.547888e+01
-1.799678e+00 2.073940e+01 5.531072e+01
-9.048699e-01 2.180995e+01 5.554307e+01
1.043896e-01 2.227699e+01 5.641699e+01
8.692290e-01 2.237909e+01 5.730069e+01
1.551468e+00 2.225808e+01 5.824739e+01
2.104401e+00 2.201695e+01 5.925359e+01
2.588184e+00 2.194021e+01 6.020455e+01
3.006931e+00 2.182882e+01 6.118258e+01
3.329776e+00 2.154468e+01 6.216201e+01
3.511357e+00 2.088984e+01 6.337966e+01
3.236833e+00 1.981208e+01 6.422089e+01
2.671728e+00 1.854755e+01 6.438219e+01
-1.139802e+00 4.854271e+00 4.721537e+01
-9.548610e-01 2.849696e+00 4.764528e+01
-1.639421e+00 9.127622e-01 4.777563e+01
-1.872280e+00 -7.176827e-01 4.901041e+01
-2.920773e+00 -1.018358e+00 5.015347e+01
-4.319409e+00 -5.133084e-01 5.068752e+01
-5.324039e+00 7.061722e-01 5.068895e+01
8.315832e+00 1.934797e+00 6.379662e+01
7.631449e+00 1.945243e-01 6.309211e+01
6.718122e+00 -1.561794e+00 6.281948e+01
5.324890e+00 -2.886754e+00 6.227500e+01
3.878574e+00 -3.128041e+00 6.246833e+01
2.851923e+00 -2.723179e+00 6.345301e+01
2.445577e+00 -1.757605e+00 6.449711e+01
-8.552438e+00 1.543510e+00 5.457254e+01
-9.556593e+00 -3.313024e-01 5.421722e+01
-9.282309e+00 -2.468441e+00 5.430290e+01
-8.836344e+00 -4.578081e+00 5.430705e+01
-8.330364e+00 -6.619021e+00 5.427950e+01
-7.538126e+00 -8.566763e+00 5.424840e+01
-6.350025e+00 -1.029240e+01 5.442935e+01
-2.646772e+00 -1.165173e-01 6.543645e+01
-3.022362e+00 -2.164179e+00 6.592761e+01
-3.135510e+00 -4.180555e+00 6.522234e+01
-3.222299e+00 -6.159469e+00 6.441512e+01
-3.152230e+00 -8.171946e+00 6.345530e+01
-2.980022e+00 -9.994680e+00 6.218096e+01
-2.749146e+00 -1.145232e+01 6.050809e+01
-2.207485e+00 6.275554e+00 4.736080e+01
1.592088e+00 3.999025e+00 4.767176e+01
4.723002e+00 1.756883e+00 4.988178e+01
8.119715e+00 4.084042e-01 5.270134e+01
8.628218e+00 5.940328e-01 5.712183e+01
9.119158e+00 1.565156e+00 6.164693e+01
7.341106e+00 3.323610e+00 6.563123e+01

'#499 Gxx_X_B_RMCA_RG_8006
-9.983017e+00 -1.317176e+01 5.293803e+01
-9.254025e+00 -1.236520e+01 5.666221e+01
-8.104029e+00 -2.146961e+00 5.161235e+01
-7.787898e+00 -1.924191e+00 5.338855e+01
-7.030867e+00 -3.409369e+01 5.877249e+01
-6.371516e+00 -3.445525e+01 5.818899e+01
-6.718760e+00 -3.157725e+01 5.713699e+01
-6.718999e+00 -2.723595e+01 5.583831e+01
-6.156990e+00 -3.094799e+01 5.850862e+01
-6.420993e+00 -2.613949e+01 5.727722e+01
-7.159467e+00 -2.036259e+01 5.554981e+01
NA NA NA
NA NA NA
-2.946970e+00 -2.489725e+01 5.395599e+01
-2.816046e+00 -2.303201e+01 5.327085e+01
-2.509214e+00 -2.434052e+01 5.749784e+01
-1.968536e+00 -2.208952e+01 5.700850e+01
-6.963033e+00 -2.951214e+01 5.598177e+01
-6.452781e+00 -2.872164e+01 5.810192e+01
-7.699138e+00 -1.874043e+01 5.203930e+01
-8.064990e+00 -1.859411e+01 5.336794e+01
-6.484558e+00 -1.725858e+01 5.838412e+01
-7.416829e+00 -1.774030e+01 5.737859e+01
-1.106298e+01 -7.037065e+00 5.199997e+01
-1.064300e+01 -9.894694e+00 5.305466e+01
-1.057860e+01 -9.420038e+00 5.388081e+01
-1.007773e+01 -9.792236e+00 5.440355e+01
-1.064398e+01 -9.029188e+00 5.495723e+01
-1.013973e+01 -9.408113e+00 5.585783e+01
-1.032592e+01 -6.471316e+00 5.600149e+01
-4.921206e+00 -5.929030e+00 4.950901e+01
-3.544190e+00 -5.338239e+00 5.523536e+01
-5.919069e+00 -3.392146e+00 5.074168e+01
-5.228489e+00 -2.983335e+00 5.392580e+01
-9.067021e+00 -3.295314e+00 4.355635e+01
-5.183826e+00 5.464050e-01 6.061396e+01
-1.213161e+01 4.509929e+00 4.775179e+01
-1.021631e+01 6.295743e+00 5.606787e+01
-1.045772e+01 3.080869e+00 4.626117e+01
-8.444258e+00 5.536751e+00 5.718959e+01
-1.219426e+01 6.816933e+00 5.147904e+01
-8.936119e+00 9.948366e+00 5.061125e+01
NA NA NA
NA NA NA
NA NA NA
2.315777e+00 -9.825224e+00 5.129028e+01
1.810840e+00 -6.137964e+00 5.057346e+01
1.551549e+00 -2.427954e+00 4.984315e+01
1.655244e+00 1.345882e+00 4.950859e+01
3.265345e-01 4.563924e+00 4.907795e+01
-9.050476e-01 7.848117e+00 4.901505e+01
-1.655622e+00 1.126928e+01 4.881754e+01
-4.900660e+00 -5.960113e+00 4.218781e+01
-3.523251e+00 -4.291566e+00 4.327096e+01
-1.954496e+00 -2.632461e+00 4.407158e+01
-3.194090e-01 -8.529778e-01 4.419188e+01
7.927564e-01 -8.757195e-03 4.423016e+01
1.880133e+00 6.734197e-01 4.478092e+01
2.777959e+00 1.322845e+00 4.563133e+01
2.416251e+00 1.481324e+00 4.696223e+01
1.825636e+00 1.378603e+00 4.821441e+01
1.655244e+00 1.345882e+00 4.950859e+01
2.398457e+00 1.588394e+00 5.085857e+01
3.514701e+00 1.860765e+00 5.183873e+01
4.439621e+00 2.060746e+00 5.301577e+01
4.032685e+00 1.928352e+00 5.426971e+01
3.173491e+00 1.622783e+00 5.523094e+01
2.239412e+00 9.782084e-01 5.591474e+01
1.214869e+00 -5.125103e-01 5.727321e+01
5.911411e-01 -1.837684e+00 5.899741e+01
8.228595e-02 -2.916151e+00 6.091980e+01
-4.801676e+00 7.651341e+00 4.494634e+01
